Sim_index	S	omega_T	omega_P	sigma_e	disp_shape	disp_scale	seed	divergence_factor	max_species	max_coex_sp	start_species	init_ab	grid_cell_distance	finished	final_timestep	initial_nb_species	final_nb_species	sp_events	ex_events	exchanged	prop_col_area	abs_col_area	div_col	dist_to_isthmus
Simulation_170	2.996	0.01	0.243	0.089	1.936	0.772	170	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5461.19174289174
Simulation_171	1.99	0.307	0.117	0.017	0.681	0.319	171	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6728.89487634115
Simulation_172	1.739	0.084	0.211	0.144	2.25	0.206	172	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6001.45683811936
Simulation_173	2.745	0.381	0.086	0.071	0.995	0.659	173	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7725.94177177867
Simulation_174	2.242	0.233	0.149	0.108	1.623	0.432	174	0.05	12000	1000	1	500	111	1	0	1	166	166	0	1	1	1714	18	2727.66452947219
Simulation_175	1.236	0.529	0.274	0.035	2.877	0.885	175	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6975.30101207575
Simulation_176	1.173	0.251	0.188	0.012	1.858	0.63	176	0.05	12000	1000	1	500	111	1	0	1	401	401	0	1	1	1714	23	6589.17559784544
Simulation_177	2.179	0.548	0.062	0.085	0.603	0.178	177	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.988914819136523	1695	1	7365.42675143335
Simulation_178	2.682	0.103	0.125	0.048	1.23	0.857	178	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6612.61632320115
Simulation_179	1.676	0.399	0.25	0.121	2.485	0.404	179	0.05	12000	1000	1	500	111	1	0	1	8	8	0	0	-1	-1	-1	5652.11615565373
Simulation_180	1.927	0.029	0.094	0.03	1.544	0.517	180	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6142.10225292981
Simulation_181	2.933	0.325	0.219	0.103	2.799	0.97	181	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.117269544924154	201	1	5078.36539351176
Simulation_182	2.43	0.177	0.282	0.067	2.172	0.291	182	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5151.08237216938
Simulation_183	1.424	0.474	0.156	0.139	0.917	0.744	183	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5998.0324061217
Simulation_184	1.299	0.14	0.266	0.112	0.76	0.687	184	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5318.17211890596
Simulation_185	2.305	0.437	0.141	0.039	2.015	0.234	185	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7343.76248281744
Simulation_186	2.807	0.288	0.078	0.149	2.642	0.913	186	0.05	12000	1000	1	500	111	1	0	1	3	3	0	1	0.726371061843641	1245	1	2988.46473249144
Simulation_187	1.802	0.585	0.203	0.076	1.387	0.461	187	0.05	12000	1000	1	500	111	1	0	1	55	55	0	1	1	1714	16	6776.31225181587
Simulation_188	1.55	0.214	0.172	0.094	2.956	0.348	188	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5573.84720028238
Simulation_189	2.556	0.511	0.298	0.021	1.701	0.8	189	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5528.48319084843
Simulation_190	2.053	0.066	0.235	0.13	1.074	0.121	190	0.05	12000	1000	1	500	111	1	0	1	317	317	0	1	0.853558926487748	1463	314	1483.12134366345
Simulation_191	1.047	0.362	0.109	0.058	2.328	0.574	191	0.05	12000	1000	1	500	111	0	134	1	3931	3931	0	1	0.844807467911319	1448	29	9094.66666903337
Simulation_192	1.031	0.126	0.233	0.041	1.132	0.737	192	0.05	12000	1000	1	500	111	1	0	1	6	7	1	0	-1	-1	-1	7769.51702667538
Simulation_193	2.037	0.423	0.107	0.113	2.387	0.284	193	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7947.08772469167
Simulation_194	2.54	0.274	0.17	0.077	1.76	0.963	194	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5566.33120380901
Simulation_195	1.534	0.571	0.296	0.15	0.505	0.51	195	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6653.27556456122
Simulation_196	1.786	0.2	0.076	0.022	2.074	0.397	196	0.05	12000	1000	1	500	111	1	0	1	2289	2289	0	1	0.935239206534422	1603	360	5212.22425473948
Simulation_197	2.792	0.497	0.201	0.095	0.819	0.85	197	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7359.33795557714
Simulation_198	2.289	0.052	0.264	0.059	1.446	0.171	198	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4286.53724370079
Simulation_199	1.283	0.348	0.139	0.132	2.701	0.623	199	0.05	12000	1000	1	500	111	0	79	1	3519	3519	0	1	1	1714	70	7001.86326496609
Simulation_200	1.409	0.237	0.28	0.086	2.544	0.567	200	0.05	12000	1000	1	500	111	0	76	1	2971	2971	0	1	0.948074679113186	1625	19	9222.50027731847
Simulation_201	2.415	0.534	0.154	0.013	1.289	0.114	201	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.900233372228705	1543	1	4594.70812480062
Simulation_202	2.917	0.089	0.092	0.122	0.662	0.793	202	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7292.02740796341
Simulation_203	1.912	0.386	0.217	0.05	1.917	0.34	203	0.05	12000	1000	1	500	111	1	0	1	213	213	0	1	0.914235705950992	1567	13	4434.3719868197
Simulation_204	1.66	0.015	0.123	0.104	0.975	0.454	204	0.05	12000	1000	1	500	111	1	0	1	394	419	25	1	0.507001166861143	869	70	4145.71382683579
Simulation_205	2.666	0.311	0.249	0.031	2.23	0.906	205	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.952742123687281	1633	1	6988.45503997363
Simulation_206	2.163	0.163	0.186	0.141	2.858	0.227	206	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5250.75014688454
Simulation_207	1.157	0.46	0.06	0.068	1.603	0.68	207	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7990.58959901857
Simulation_208	1.22	0.182	0.147	0.054	0.583	0.935	208	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5896.39470663527
Simulation_209	2.226	0.478	0.272	0.127	1.838	0.482	209	0.05	12000	1000	1	500	111	1	0	1	106	106	0	1	1	1714	9	3135.56022446859
Simulation_210	2.729	0.033	0.209	0.018	2.466	0.708	210	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5639.19981645085
Simulation_211	1.723	0.33	0.084	0.091	1.211	0.256	211	0.05	12000	1000	1	500	111	1	0	1	298	298	0	1	0.990665110851809	1698	128	4708.1979613225
Simulation_212	1.974	0.107	0.241	0.072	2.779	0.142	212	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	8780.00726711046
Simulation_213	2.98	0.404	0.115	0.145	1.525	0.595	213	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.938739789964994	1609	1	3596.46093510794
Simulation_214	2.477	0.256	0.052	0.036	0.897	0.369	214	0.05	12000	1000	1	500	111	1	0	1	4	4	0	0	-1	-1	-1	7028.50500852509
Simulation_215	1.472	0.552	0.178	0.109	2.152	0.821	215	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6721.80222644619
Simulation_216	1.346	0.07	0.1	0.136	1.995	0.878	216	0.05	12000	1000	1	500	111	1	0	1	75	76	1	1	0.67561260210035	1158	2	7780.94737760025
Simulation_217	2.352	0.367	0.225	0.063	0.74	0.425	217	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6942.67213334592
Simulation_218	2.855	0.219	0.288	0.1	1.368	0.652	218	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7097.41518307773
Simulation_219	1.849	0.515	0.162	0.027	2.623	0.199	219	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7068.51175274297
Simulation_220	1.597	0.293	0.194	0.118	1.681	0.312	220	0.05	12000	1000	1	500	111	0	9	1	3198	3198	0	1	0.935239206534422	1603	359	3062.8825878134
Simulation_221	2.603	0.59	0.068	0.045	2.936	0.765	221	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7718.86333670905
Simulation_222	2.1	0.144	0.131	0.081	2.309	0.539	222	0.05	12000	1000	1	500	111	1	0	1	201	201	0	1	0.85414235705951	1464	18	3062.8825878134
Simulation_223	1.094	0.441	0.256	0.009	1.054	0.991	223	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7278.77314366829
Simulation_224	1.063	0.284	0.088	0.102	2.897	0.157	224	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7193.20751565854
Simulation_225	2.069	0.58	0.213	0.029	1.642	0.609	225	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3647.80256600951
Simulation_226	2.572	0.135	0.276	0.138	1.015	0.383	226	0.05	12000	1000	1	500	111	1	0	1	56	57	1	1	0.94340723453909	1617	5	5013.77805901512
Simulation_227	1.566	0.432	0.15	0.066	2.27	0.836	227	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6496.55457097068
Simulation_228	1.817	0.061	0.182	0.084	0.701	0.949	228	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3827.91630505065
Simulation_229	2.823	0.358	0.056	0.011	1.956	0.496	229	0.05	12000	1000	1	500	111	1	0	1	119	119	0	1	0.190198366394399	326	3	6938.11568186221
Simulation_230	2.32	0.209	0.119	0.12	2.583	0.722	230	0.05	12000	1000	1	500	111	1	0	1	23	23	0	0	-1	-1	-1	8835.58257524151
Simulation_231	1.314	0.506	0.245	0.047	1.328	0.27	231	0.05	12000	1000	1	500	111	0	59	1	4333	4333	0	1	0.953325554259043	1634	21	5345.14109312398
Simulation_232	1.44	0.098	0.166	0.02	1.485	0.213	232	0.05	12000	1000	1	500	111	0	103	1	1268	1268	0	1	0.90781796966161	1556	1268	4168.51946905728
Simulation_233	2.446	0.395	0.292	0.093	2.74	0.666	233	0.05	12000	1000	1	500	111	1	0	1	59	59	0	1	0.576429404900817	988	4	8755.20933869785
Simulation_234	2.949	0.246	0.229	0.056	2.113	0.439	234	0.05	12000	1000	1	500	111	1	0	1	83	83	0	1	0.981330221703617	1682	81	555.97550588742
Simulation_235	1.943	0.543	0.103	0.129	0.858	0.892	235	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3684.89070846409
Simulation_236	1.692	0.172	0.26	0.038	1.799	0.779	236	0.05	12000	1000	1	500	111	1	0	1	6	6	0	0	-1	-1	-1	4891.43499578229
Simulation_237	2.697	0.469	0.135	0.111	0.544	0.326	237	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	2683.12229750809
Simulation_238	2.194	0.024	0.072	0.075	1.172	0.553	238	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5185.59243147622
Simulation_239	1.189	0.321	0.198	0.147	2.426	0.1	239	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5489.468067624
Simulation_240	1.126	0.042	0.3	0.116	2.348	0.355	240	0.05	12000	1000	1	500	111	0	74	1	1623	1626	3	1	0.677946324387398	1162	317	1348.87877632172
Simulation_241	2.132	0.339	0.174	0.043	1.093	0.807	241	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5215.89488884417
Simulation_242	2.635	0.191	0.111	0.079	1.721	0.128	242	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7866.41749121688
Simulation_243	1.629	0.488	0.237	0.006	2.975	0.581	243	0.05	12000	1000	1	500	111	1	0	1	653	653	0	1	1	1714	314	2176.94029133655
Simulation_244	1.88	0.265	0.143	0.134	1.407	0.694	244	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5348.05344147446
Simulation_245	2.886	0.562	0.268	0.061	2.662	0.241	245	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6306.66910529935
Simulation_246	2.383	0.117	0.205	0.097	2.034	0.92	246	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5639.19981645085
Simulation_247	1.377	0.413	0.08	0.025	0.779	0.468	247	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	8202.68529292135
Simulation_248	1.251	0.228	0.221	0.07	0.936	0.524	248	0.05	12000	1000	1	500	111	1	0	1	4	4	0	0	-1	-1	-1	7660.96475862483
Simulation_249	2.257	0.525	0.096	0.143	2.191	0.977	249	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6333.48170054561
Simulation_250	2.76	0.08	0.158	0.034	2.819	0.298	250	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5243.61964038822
Simulation_251	1.754	0.376	0.284	0.106	1.564	0.751	251	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6084.31120074718
Simulation_252	1.503	0.154	0.064	0.052	2.505	0.638	252	0.05	12000	1000	1	500	111	1	0	1	536	541	5	1	0.453908984830805	778	2	4611.67212784086
Simulation_253	2.509	0.45	0.19	0.125	1.25	0.185	253	0.05	12000	1000	1	500	111	1	0	1	197	197	0	0	-1	-1	-1	7545.63055935911
Simulation_254	2.006	0.302	0.252	0.016	0.623	0.864	254	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4072.71084063856
Simulation_255	1	0.599	0.127	0.088	1.877	0.411	255	0.05	12000	1000	1	500	111	0	60	1	3940	3940	0	1	0.988914819136523	1695	2875	3161.51358023528
Simulation_256	1.004	0.303	0.214	0.046	2.588	0.979	256	0.05	12000	1000	1	500	111	1	0	1	7	7	0	1	1	1714	4	9009.5625450699
Simulation_257	2.01	0.6	0.088	0.119	1.333	0.526	257	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	-1	4774.30518380973
Simulation_258	2.513	0.155	0.151	0.01	0.706	0.752	258	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7211.08239574778
Simulation_259	1.507	0.452	0.276	0.082	1.961	0.3	259	0.05	12000	1000	1	500	111	1	0	1	9	9	0	0	-1	-1	-1	7299.41163005521
Simulation_260	1.758	0.081	0.057	0.064	1.02	0.187	260	0.05	12000	1000	1	500	111	0	44	1	2935	2960	25	0	-1	-1	-1	7815.3578790485
Simulation_261	2.764	0.377	0.182	0.137	2.275	0.639	261	0.05	12000	1000	1	500	111	1	0	1	5	5	0	0	-1	-1	-1	5848.5093186785
Simulation_262	2.261	0.229	0.245	0.028	2.902	0.413	262	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5429.46683532958
Simulation_263	1.255	0.526	0.12	0.101	1.647	0.866	263	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	2176.94029133655
Simulation_264	1.381	0.118	0.292	0.146	1.176	0.809	264	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	-1	5409.70215184739
Simulation_265	2.387	0.415	0.167	0.073	2.431	0.356	265	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	8796.93187612236
Simulation_266	2.89	0.266	0.104	0.11	1.804	0.583	266	0.05	12000	1000	1	500	111	1	0	1	12	12	0	0	-1	-1	-1	6560.47685419999
Simulation_267	1.884	0.563	0.229	0.037	0.549	0.13	267	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.985997666277713	1690	1	4838.82000545187
Simulation_268	1.633	0.192	0.135	0.128	2.118	0.243	268	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6355.45368578797
Simulation_269	2.639	0.489	0.261	0.055	0.863	0.696	269	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5818.89825030655
Simulation_270	2.136	0.044	0.198	0.091	1.49	0.47	270	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5950.27713446286
Simulation_271	1.13	0.34	0.073	0.019	2.745	0.922	271	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	-1	6965.25541947854
Simulation_272	1.193	0.025	0.175	0.023	2.039	0.668	272	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4637.2799523033
Simulation_273	2.198	0.322	0.3	0.096	0.784	0.215	273	0.05	12000	1000	1	500	111	1	0	1	11	11	0	1	0.532088681446908	912	2	6737.24716030422
Simulation_274	2.701	0.173	0.237	0.06	1.412	0.894	274	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6005.17832494488
Simulation_275	1.695	0.47	0.112	0.132	2.667	0.441	275	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7422.95258127641
Simulation_276	1.947	0.248	0.269	0.005	1.725	0.328	276	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5110.6332316308
Simulation_277	2.953	0.544	0.143	0.078	2.98	0.781	277	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6473.08360060389
Simulation_278	2.45	0.099	0.08	0.041	2.353	0.102	278	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6057.96276187423
Simulation_279	1.444	0.396	0.206	0.114	1.098	0.554	279	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7759.18292567807
Simulation_280	1.318	0.211	0.096	0.087	0.627	0.611	280	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6972.71516051102
Simulation_281	2.324	0.507	0.222	0.014	1.882	0.158	281	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.900233372228705	1543	1	4362.8718932974
Simulation_282	2.827	0.062	0.284	0.123	2.51	0.837	282	0.05	12000	1000	1	500	111	1	0	1	13	13	0	1	0.00933488914819136	16	1	4637.2799523033
Simulation_283	1.821	0.359	0.159	0.05	1.255	0.385	283	0.05	12000	1000	1	500	111	1	0	1	137	137	0	1	0.787631271878646	1350	4	4645.64126494622
Simulation_284	1.57	0.136	0.19	0.105	2.824	0.498	284	0.05	12000	1000	1	500	111	1	0	1	2036	2038	2	1	0.888564760793466	1523	271	4065.3642026683
Simulation_285	2.576	0.433	0.065	0.032	1.569	0.95	285	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4876.80512215548
Simulation_286	2.073	0.285	0.127	0.141	0.941	0.272	286	0.05	12000	1000	1	500	111	1	0	1	74	74	0	1	0.995332555425904	1706	7	5263.50047585186
Simulation_287	1.067	0.581	0.253	0.069	2.196	0.724	287	0.05	12000	1000	1	500	111	1	0	1	31	31	0	1	1	1714	11	4347.15518535618
Simulation_288	1.098	0.146	0.108	0.13	1.451	0.427	288	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5636.04292628335
Simulation_289	2.104	0.442	0.233	0.057	2.706	0.88	289	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4026.50122813156
Simulation_290	2.607	0.294	0.296	0.094	2.078	0.201	290	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6669.55641238372
Simulation_291	1.601	0.591	0.171	0.021	0.824	0.653	291	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3792.23882108639
Simulation_292	1.853	0.22	0.202	0.148	1.765	0.767	292	0.05	12000	1000	1	500	111	1	0	1	4	4	0	0	-1	-1	-1	6955.32747325461
Simulation_293	2.859	0.517	0.076	0.076	0.51	0.314	293	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	8299.81476357966
Simulation_294	2.356	0.071	0.139	0.112	1.137	0.993	294	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5366.02912300653
Simulation_295	1.35	0.368	0.265	0.039	2.392	0.54	295	0.05	12000	1000	1	500	111	1	0	1	4161	4161	0	1	1	1714	1417	1330.53717977316
Simulation_296	1.475	0.257	0.155	0.066	2.863	0.484	296	0.05	12000	1000	1	500	111	1	0	1	11	11	0	1	0.899066511085181	1541	3	4362.8718932974
Simulation_297	2.481	0.554	0.28	0.139	1.608	0.936	297	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	422.553494036268
Simulation_298	2.984	0.109	0.218	0.03	0.98	0.257	298	0.05	12000	1000	1	500	111	1	0	1	57	58	1	1	0.0210035005834306	36	1	5022.2791977982
Simulation_299	1.978	0.405	0.092	0.103	2.235	0.71	299	0.05	12000	1000	1	500	111	1	0	1	4	4	0	1	0.680863477246208	1167	3	2915.61477082575
Simulation_300	1.727	0.034	0.249	0.048	0.667	0.597	300	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5618.18897241757
Simulation_301	2.733	0.331	0.124	0.121	1.922	0.144	301	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6806.57481341959
Simulation_302	2.23	0.183	0.061	0.012	2.549	0.823	302	0.05	12000	1000	1	500	111	1	0	1	5	5	0	1	0.886231038506418	1519	1	488.835641350525
Simulation_303	1.224	0.479	0.186	0.085	1.294	0.371	303	0.05	12000	1000	1	500	111	0	21	1	3678	3678	0	1	1	1714	129	3718.81789170025
Simulation_304	1.161	0.164	0.273	0.107	0.902	0.116	304	0.05	12000	1000	1	500	111	0	114	1	3874	3884	10	1	0.928238039673279	1591	179	4959.91767498739
Simulation_305	2.167	0.461	0.147	0.035	2.157	0.569	305	0.05	12000	1000	1	500	111	1	0	1	205	205	0	1	1	1714	23	4760.3598713639
Simulation_306	2.67	0.016	0.084	0.144	2.784	0.342	306	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	3434.06816974881
Simulation_307	1.664	0.313	0.21	0.071	1.529	0.795	307	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.0029171528588098	5	1	5896.36245386403
Simulation_308	1.916	0.09	0.116	0.089	2.471	0.908	308	0.05	12000	1000	1	500	111	1	0	1	7	7	0	0	-1	-1	-1	8087.45064335507
Simulation_309	2.921	0.387	0.241	0.016	1.216	0.455	309	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	8743.19946133949
Simulation_310	2.418	0.238	0.178	0.126	0.588	0.682	310	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.94340723453909	1617	1	7886.52778129446
Simulation_311	1.413	0.535	0.053	0.053	1.843	0.229	311	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.900233372228705	1543	1	3877.80289564416
Simulation_312	1.287	0.053	0.225	0.007	2.314	0.286	312	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6735.6452998833
Simulation_313	2.293	0.35	0.1	0.08	1.059	0.738	313	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	-1	4154.99637525818
Simulation_314	2.796	0.201	0.163	0.044	1.686	0.512	314	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6425.98467031566
Simulation_315	1.79	0.498	0.288	0.116	2.941	0.965	315	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3619.10751866671
Simulation_316	1.538	0.275	0.069	0.025	1.373	0.851	316	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5677.62032569562
Simulation_317	2.544	0.572	0.194	0.098	2.627	0.399	317	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5517.15937271966
Simulation_318	2.041	0.127	0.257	0.062	2	0.625	318	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5869.05437363622
Simulation_319	1.035	0.424	0.131	0.135	0.745	0.172	319	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5739.2787958693
Simulation_320	1.051	0.067	0.259	0.081	2.725	0.236	320	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5664.87928265123
Simulation_321	2.057	0.364	0.133	0.008	1.471	0.689	321	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	-1	4959.91767498739
Simulation_322	2.56	0.215	0.071	0.118	0.843	0.462	322	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4131.31968848566
Simulation_323	1.554	0.512	0.196	0.045	2.098	0.915	323	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5477.32370912799
Simulation_324	1.806	0.289	0.165	0.099	0.529	0.802	324	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7845.31990890732
Simulation_325	2.811	0.586	0.29	0.027	1.784	0.349	325	0.05	12000	1000	1	500	111	1	0	1	413	413	0	1	0.0933488914819137	160	1	6961.86292947744
Simulation_326	2.308	0.141	0.227	0.136	2.412	0.576	326	0.05	12000	1000	1	500	111	1	0	1	342	344	2	1	0.955075845974329	1637	31	4649.18463887005
Simulation_327	1.303	0.438	0.102	0.063	1.157	0.123	327	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6325.7244431547
Simulation_328	1.428	0.178	0.18	0.036	1.627	0.18	328	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.848891481913652	1455	1	4074.00270342228
Simulation_329	2.434	0.475	0.055	0.108	2.882	0.632	329	0.05	12000	1000	1	500	111	1	0	1	196	196	0	1	1	1714	14	7527.53850861724
Simulation_330	2.937	0.03	0.118	0.072	2.255	0.406	330	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	8780.60248426928
Simulation_331	1.931	0.326	0.243	0.145	1	0.859	331	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5985.53455018493
Simulation_332	1.68	0.104	0.086	0.018	1.941	0.972	332	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5413.49327467193
Simulation_333	2.686	0.401	0.212	0.09	0.686	0.519	333	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3572.92960560808
Simulation_334	2.183	0.252	0.275	0.054	1.314	0.745	334	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.944574095682614	1619	1	3935.97595816186
Simulation_335	1.177	0.549	0.149	0.127	2.569	0.293	335	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7862.96700328511
Simulation_336	1.24	0.234	0.063	0.14	2.176	0.547	336	0.05	12000	1000	1	500	111	0	46	1	3541	3546	5	1	1	1714	92	4728.31754405638
Simulation_337	2.246	0.53	0.188	0.068	0.922	1	337	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5296.48042657216
Simulation_338	2.749	0.085	0.251	0.104	1.549	0.321	338	0.05	12000	1000	1	500	111	1	0	1	38	38	0	1	0.761376896149358	1305	14	4507.23221787189
Simulation_339	1.743	0.382	0.125	0.031	2.804	0.774	339	0.05	12000	1000	1	500	111	1	0	1	9	9	0	1	1	1714	7	4365.35716758942
