Sim_index	S	omega_T	omega_P	sigma_e	disp_shape	disp_scale	seed	divergence_factor	max_species	max_coex_sp	start_species	init_ab	grid_cell_distance	finished	final_timestep	initial_nb_species	final_nb_species	sp_events	ex_events	exchanged	prop_col_area	abs_col_area	div_col	dist_to_isthmus
Simulation_266	2.89	0.266	0.104	0.11	1.804	0.583	266	0.05	12000	1000	1	500	111	1	0	1	5	5	0	0	-1	-1	-1	6522.16553511306
Simulation_267	1.884	0.563	0.229	0.037	0.549	0.13	267	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	-1	4883.4624465717
Simulation_268	1.633	0.192	0.135	0.128	2.118	0.243	268	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6318.31454222615
Simulation_269	2.639	0.489	0.261	0.055	0.863	0.696	269	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.990665110851809	1698	1	6080.85333704786
Simulation_270	2.136	0.044	0.198	0.091	1.49	0.47	270	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5890.0560568283
Simulation_271	1.13	0.34	0.073	0.019	2.745	0.922	271	0.05	12000	1000	1	500	111	1	0	1	14	14	0	0	-1	-1	-1	7028.23647536609
Simulation_272	1.193	0.025	0.175	0.023	2.039	0.668	272	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4637.2799523033
Simulation_273	2.198	0.322	0.3	0.096	0.784	0.215	273	0.05	12000	1000	1	500	111	1	0	1	45	45	0	0	-1	-1	-1	6669.55641238372
Simulation_274	2.701	0.173	0.237	0.06	1.412	0.894	274	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5987.39539363688
Simulation_275	1.695	0.47	0.112	0.132	2.667	0.441	275	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	-1	7411.3118567694
Simulation_276	1.947	0.248	0.269	0.005	1.725	0.328	276	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5087.23802365132
Simulation_277	2.953	0.544	0.143	0.078	2.98	0.781	277	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	1	1714	2	6546.76317932849
Simulation_278	2.45	0.099	0.08	0.041	2.353	0.102	278	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5985.53455018493
Simulation_279	1.444	0.396	0.206	0.114	1.098	0.554	279	0.05	12000	1000	1	500	111	1	0	1	87	91	4	1	0.441073512252042	756	75	7725.94177177867
Simulation_280	1.318	0.211	0.096	0.087	0.627	0.611	280	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7007.97257623309
Simulation_281	2.324	0.507	0.222	0.014	1.882	0.158	281	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.900233372228705	1543	1	4156.18402272766
Simulation_282	2.827	0.062	0.284	0.123	2.51	0.837	282	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4704.44828943885
Simulation_283	1.821	0.359	0.159	0.05	1.255	0.385	283	0.05	12000	1000	1	500	111	1	0	1	35	36	1	1	1	1714	4	4645.64126494622
Simulation_284	1.57	0.136	0.19	0.105	2.824	0.498	284	0.05	12000	1000	1	500	111	1	0	1	109	109	0	1	0.732788798133022	1256	40	4159.14485618037
Simulation_285	2.576	0.433	0.065	0.032	1.569	0.95	285	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4912.06253787755
Simulation_286	2.073	0.285	0.127	0.141	0.941	0.272	286	0.05	12000	1000	1	500	111	1	0	1	32	32	0	1	1	1714	11	5432.60640709706
Simulation_287	1.067	0.581	0.253	0.069	2.196	0.724	287	0.05	12000	1000	1	500	111	1	0	1	23	23	0	1	1	1714	13	4525.92427242802
Simulation_288	1.098	0.146	0.108	0.13	1.451	0.427	288	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5608.7025932843
Simulation_289	2.104	0.442	0.233	0.057	2.706	0.88	289	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4026.50122813156
Simulation_290	2.607	0.294	0.296	0.094	2.078	0.201	290	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6737.24716030422
Simulation_291	1.601	0.591	0.171	0.021	0.824	0.653	291	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3686.11388509644
Simulation_292	1.853	0.22	0.202	0.148	1.765	0.767	292	0.05	12000	1000	1	500	111	1	0	1	1	3	2	0	-1	-1	-1	6918.79965236498
Simulation_293	2.859	0.517	0.076	0.076	0.51	0.314	293	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7953.48526367838
Simulation_294	2.356	0.071	0.139	0.112	1.137	0.993	294	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5366.02912300653
Simulation_295	1.35	0.368	0.265	0.039	2.392	0.54	295	0.05	12000	1000	1	500	111	1	0	1	1690	1693	3	1	1	1714	1075	1552.92738212813
Simulation_296	1.475	0.257	0.155	0.066	2.863	0.484	296	0.05	12000	1000	1	500	111	1	0	1	36	36	0	1	0.598599766627771	1026	12	4287.99893289597
Simulation_297	2.481	0.554	0.28	0.139	1.608	0.936	297	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	377.933990179994
Simulation_298	2.984	0.109	0.218	0.03	0.98	0.257	298	0.05	12000	1000	1	500	111	1	0	1	31	31	0	1	0.344807467911319	591	17	4841.22865785881
Simulation_299	1.978	0.405	0.092	0.103	2.235	0.71	299	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	2915.61477082575
Simulation_300	1.727	0.034	0.249	0.048	0.667	0.597	300	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5584.94781851817
Simulation_301	2.733	0.331	0.124	0.121	1.922	0.144	301	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6806.57481341959
Simulation_302	2.23	0.183	0.061	0.012	2.549	0.823	302	0.05	12000	1000	1	500	111	1	0	1	6	7	1	1	0.879813302217036	1508	5	599.714889737456
Simulation_303	1.224	0.479	0.186	0.085	1.294	0.371	303	0.05	12000	1000	1	500	111	1	0	1	2044	2047	3	1	1	1714	81	3718.81789170025
Simulation_304	1.161	0.164	0.273	0.107	0.902	0.116	304	0.05	12000	1000	1	500	111	0	86	1	3542	3554	12	0	-1	-1	-1	4883.87253906085
Simulation_305	2.167	0.461	0.147	0.035	2.157	0.569	305	0.05	12000	1000	1	500	111	1	0	1	119	119	0	1	1	1714	14	4682.07589752071
Simulation_306	2.67	0.016	0.084	0.144	2.784	0.342	306	0.05	12000	1000	1	500	111	1	0	1	44	44	0	0	-1	-1	-1	3434.06816974881
Simulation_307	1.664	0.313	0.21	0.071	1.529	0.795	307	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6114.00972018484
Simulation_308	1.916	0.09	0.116	0.089	2.471	0.908	308	0.05	12000	1000	1	500	111	1	0	1	3	5	2	0	-1	-1	-1	8010.26817537584
Simulation_309	2.921	0.387	0.241	0.016	1.216	0.455	309	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	-1	8743.19946133949
Simulation_310	2.418	0.238	0.178	0.126	0.588	0.682	310	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7886.52778129446
Simulation_311	1.413	0.535	0.053	0.053	1.843	0.229	311	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.900233372228705	1543	1	3784.02224213208
Simulation_312	1.287	0.053	0.225	0.007	2.314	0.286	312	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6753.42823119129
Simulation_313	2.293	0.35	0.1	0.08	1.059	0.738	313	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4372.89185062569
Simulation_314	2.796	0.201	0.163	0.044	1.686	0.512	314	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6412.10645682536
Simulation_315	1.79	0.498	0.288	0.116	2.941	0.965	315	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3541.15357138862
Simulation_316	1.538	0.275	0.069	0.025	1.373	0.851	316	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5752.74212888812
Simulation_317	2.544	0.572	0.194	0.098	2.627	0.399	317	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5517.15937271966
Simulation_318	2.041	0.127	0.257	0.062	2	0.625	318	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5896.39470663527
Simulation_319	1.035	0.424	0.131	0.135	0.745	0.172	319	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5739.2787958693
Simulation_320	1.051	0.067	0.259	0.081	2.725	0.236	320	0.05	12000	1000	1	500	111	1	0	1	8	8	0	0	-1	-1	-1	5741.42042816465
Simulation_321	2.057	0.364	0.133	0.008	1.471	0.689	321	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4998.78882387969
Simulation_322	2.56	0.215	0.071	0.118	0.843	0.462	322	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.96732788798133	1658	1	3992.06471836956
Simulation_323	1.554	0.512	0.196	0.045	2.098	0.915	323	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5450.76145623765
Simulation_324	1.806	0.289	0.165	0.099	0.529	0.802	324	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.155775962660443	267	2	7878.56106280671
Simulation_325	2.811	0.586	0.29	0.027	1.784	0.349	325	0.05	12000	1000	1	500	111	1	0	1	159	159	0	1	0.533838973162194	915	2	6961.86292947744
Simulation_326	2.308	0.141	0.227	0.136	2.412	0.576	326	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4590.68215608864
Simulation_327	1.303	0.438	0.102	0.063	1.157	0.123	327	0.05	12000	1000	1	500	111	1	0	1	5	5	0	0	-1	-1	-1	6325.7244431547
Simulation_328	1.428	0.178	0.18	0.036	1.627	0.18	328	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	-1	4180.31330548459
Simulation_329	2.434	0.475	0.055	0.108	2.882	0.632	329	0.05	12000	1000	1	500	111	1	0	1	160	160	0	0	-1	-1	-1	7527.53850861724
Simulation_330	2.937	0.03	0.118	0.072	2.255	0.406	330	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	8890.11160652965
Simulation_331	1.931	0.326	0.243	0.145	1	0.859	331	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.944574095682614	1619	1	6057.96276187423
Simulation_332	1.68	0.104	0.086	0.018	1.941	0.972	332	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5331.51212154335
Simulation_333	2.686	0.401	0.212	0.09	0.686	0.519	333	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3644.93764899566
Simulation_334	2.183	0.252	0.275	0.054	1.314	0.745	334	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3883.87724285986
Simulation_335	1.177	0.549	0.149	0.127	2.569	0.293	335	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7759.18292567807
Simulation_336	1.24	0.234	0.063	0.14	2.176	0.547	336	0.05	12000	1000	1	500	111	1	0	1	1018	1041	23	1	0.84830805134189	1454	94	4643.76457843378
Simulation_337	2.246	0.53	0.188	0.068	0.922	1	337	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5105.70572651081
Simulation_338	2.749	0.085	0.251	0.104	1.549	0.321	338	0.05	12000	1000	1	500	111	1	0	1	5	5	0	1	0.786464410735123	1348	5	4463.33788310155
Simulation_339	1.743	0.382	0.125	0.031	2.804	0.774	339	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4506.49153480936
Simulation_340	1.994	0.011	0.22	0.122	1.235	0.661	340	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5957.32654953171
Simulation_341	3	0.308	0.094	0.049	2.49	0.208	341	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5659.43673405766
Simulation_342	2.497	0.16	0.157	0.086	1.863	0.887	342	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7878.03492626926
Simulation_343	1.491	0.456	0.282	0.013	0.608	0.434	343	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5631.23610009117
Simulation_344	1.365	0.122	0.141	0.058	1.078	0.378	344	0.05	12000	1000	1	500	111	1	0	1	96	99	3	0	-1	-1	-1	3896.44296693562
Simulation_345	2.371	0.419	0.267	0.131	2.333	0.83	345	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	2695.53407604859
Simulation_346	2.874	0.271	0.204	0.022	2.961	0.151	346	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.868144690781797	1488	1	4440.05436127663
Simulation_347	1.868	0.568	0.078	0.095	1.706	0.604	347	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5348.05344147446
Simulation_348	1.617	0.197	0.298	0.077	2.647	0.717	348	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5381.99407591506
Simulation_349	2.623	0.493	0.173	0.149	1.392	0.264	349	0.05	12000	1000	1	500	111	1	0	1	96	96	0	1	0.959743290548425	1645	76	3647.80256600951
Simulation_350	2.12	0.048	0.11	0.04	0.765	0.943	350	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5532.77528423971
Simulation_351	1.114	0.345	0.235	0.113	2.02	0.491	351	0.05	12000	1000	1	500	111	0	190	1	3000	3000	0	0	-1	-1	-1	7898.86739408478
Simulation_352	1.083	0.224	0.122	0.015	1.353	0.561	352	0.05	12000	1000	1	500	111	1	0	1	24	24	0	1	0.986581096849475	1691	3	2194.73072895713
Simulation_353	2.088	0.521	0.247	0.088	2.608	0.109	353	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4619.55632318253
Simulation_354	2.591	0.076	0.184	0.052	1.98	0.788	354	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6021.4349409846
Simulation_355	1.585	0.373	0.059	0.124	0.725	0.335	355	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6934.27766658692
Simulation_356	1.837	0.15	0.278	0.033	2.294	0.448	356	0.05	12000	1000	1	500	111	1	0	1	88	90	2	1	0.873395565927655	1497	78	1862.48938814096
Simulation_357	2.843	0.447	0.153	0.106	1.039	0.901	357	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4251.47111200634
Simulation_358	2.34	0.299	0.09	0.07	1.667	0.222	358	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7436.12143709874
Simulation_359	1.334	0.595	0.216	0.143	2.922	0.675	359	0.05	12000	1000	1	500	111	0	8	1	3251	3251	0	1	1	1714	179	7084.60722398837
Simulation_360	1.46	0.039	0.075	0.097	2.451	0.731	360	0.05	12000	1000	1	500	111	1	0	1	29	29	0	0	-1	-1	-1	4821.38224081086
Simulation_361	2.466	0.336	0.2	0.024	1.196	0.279	361	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5057.72914224792
Simulation_362	2.969	0.187	0.263	0.134	0.569	0.958	362	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.995915985997666	1707	1	3407.4042541751
Simulation_363	1.963	0.484	0.137	0.061	1.824	0.505	363	0.05	12000	1000	1	500	111	1	0	1	291	292	1	0	-1	-1	-1	7306.10446818731
Simulation_364	1.711	0.262	0.231	0.079	0.882	0.392	364	0.05	12000	1000	1	500	111	1	0	1	19	19	0	1	0.398483080513419	683	13	6869.86237480419
Simulation_365	2.717	0.558	0.106	0.006	2.137	0.844	365	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5168.99531863644
Simulation_366	2.214	0.113	0.169	0.115	2.765	0.165	366	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.547257876312719	938	1	3451.69478258347
Simulation_367	1.208	0.41	0.294	0.043	1.51	0.618	367	0.05	12000	1000	1	500	111	1	0	1	4	4	0	1	1	1714	3	444.780404709936
Simulation_368	1.145	0.095	0.192	0.074	0.804	0.873	368	0.05	12000	1000	1	500	111	1	0	1	6	7	1	0	-1	-1	-1	3717.36586068496
Simulation_369	2.151	0.391	0.067	0.147	2.059	0.42	369	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6152.09190598392
Simulation_370	2.654	0.243	0.129	0.038	2.686	0.646	370	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5308.0215511555
Simulation_371	1.648	0.54	0.255	0.111	1.431	0.194	371	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.900233372228705	1543	1	1330.53717977316
Simulation_372	1.9	0.169	0.098	0.056	3	0.307	372	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6072.18508566955
Simulation_373	2.906	0.466	0.224	0.129	1.745	0.76	373	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6962.13573246236
Simulation_374	2.403	0.02	0.286	0.02	1.118	0.533	374	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	8173.51066591469
Simulation_375	1.397	0.317	0.161	0.093	2.373	0.986	375	0.05	12000	1000	1	500	111	1	0	1	1	2	1	1	0.996499416569428	1708	1	1457.28781955667
Simulation_376	1.271	0.28	0.239	0.12	1.902	0.929	376	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5489.29423465978
Simulation_377	2.277	0.577	0.114	0.047	0.647	0.477	377	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5890.0560568283
Simulation_378	2.78	0.132	0.051	0.083	1.275	0.703	378	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.899066511085181	1541	2	4667.76282410585
Simulation_379	1.774	0.428	0.176	0.011	2.529	0.25	379	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7276.04072459728
Simulation_380	1.523	0.058	0.145	0.138	1.588	0.137	380	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6271.27580206518
Simulation_381	2.528	0.354	0.271	0.065	2.843	0.59	381	0.05	12000	1000	1	500	111	1	0	1	60	60	0	1	1	1714	9	4907.93002319331
Simulation_382	2.026	0.206	0.208	0.102	2.216	0.363	382	0.05	12000	1000	1	500	111	1	0	1	12	12	0	0	-1	-1	-1	8046.7620183258
Simulation_383	1.02	0.503	0.082	0.029	0.961	0.816	383	0.05	12000	1000	1	500	111	1	0	1	172	173	1	1	0.452742123687281	776	170	7730.02701536442
Simulation_384	1.012	0.106	0.158	0.11	2.088	0.615	384	0.05	12000	1000	1	500	111	1	0	1	325	327	2	0	-1	-1	-1	6503.96016081309
Simulation_385	2.018	0.403	0.283	0.037	0.833	0.162	385	0.05	12000	1000	1	500	111	1	0	1	1189	1191	2	0	-1	-1	-1	8155.70952201442
Simulation_386	2.521	0.255	0.221	0.147	1.461	0.841	386	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6305.00746865145
Simulation_387	1.515	0.551	0.095	0.074	2.716	0.388	387	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7630.4620208845
Simulation_388	1.766	0.18	0.252	0.092	1.147	0.501	388	0.05	12000	1000	1	500	111	1	0	1	1	5	4	0	-1	-1	-1	7060.89199313487
Simulation_389	2.772	0.477	0.126	0.019	2.402	0.954	389	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7852.49702261032
Simulation_390	2.269	0.032	0.064	0.128	1.775	0.275	390	0.05	12000	1000	1	500	111	1	0	1	38	38	0	0	-1	-1	-1	3619.10751866671
Simulation_391	1.263	0.329	0.189	0.056	0.52	0.728	391	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.991831971995333	1700	1	6995.64981384238
Simulation_392	1.389	0.292	0.111	0.01	0.99	0.671	392	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4298.48634349225
Simulation_393	2.395	0.588	0.236	0.083	2.245	0.218	393	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5489.29423465978
Simulation_394	2.898	0.143	0.299	0.047	2.873	0.897	394	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.754375729288215	1293	1	3937.49729514153
Simulation_395	1.892	0.44	0.174	0.119	1.618	0.445	395	0.05	12000	1000	1	500	111	1	0	1	257	257	0	1	1	1714	17	4959.91767498739
Simulation_396	1.64	0.069	0.205	0.028	2.559	0.332	396	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5282.74937996616
Simulation_397	2.646	0.366	0.079	0.101	1.304	0.784	397	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5618.18897241757
Simulation_398	2.143	0.217	0.142	0.065	0.676	0.105	398	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6152.09190598392
Simulation_399	1.138	0.514	0.268	0.137	1.931	0.558	399	0.05	12000	1000	1	500	111	0	64	1	3068	3068	0	1	1	1714	126	5506.21953243309
Simulation_400	1.2	0.199	0.228	0.124	2.794	0.813	400	0.05	12000	1000	1	500	111	1	0	1	24	27	3	1	0.96441073512252	1653	5	2767.28052608645
Simulation_401	2.206	0.496	0.103	0.051	1.539	0.36	401	0.05	12000	1000	1	500	111	1	0	1	98	98	0	1	1	1714	39	3312.88300445421
Simulation_402	2.709	0.051	0.166	0.087	0.912	0.586	402	0.05	12000	1000	1	500	111	1	0	1	7	7	0	1	0.621353558926488	1065	4	1789.40938093722
Simulation_403	1.703	0.347	0.291	0.015	2.167	0.134	403	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.900233372228705	1543	1	4159.14485618037
Simulation_404	1.955	0.125	0.072	0.142	0.598	0.247	404	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.5950991831972	1020	1	3833.24988566339
Simulation_405	2.961	0.421	0.197	0.069	1.853	0.699	405	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6713.33199416089
Simulation_406	2.458	0.273	0.26	0.106	2.48	0.473	406	0.05	12000	1000	1	500	111	1	0	1	201	201	0	0	-1	-1	-1	7242.8220222729
Simulation_407	1.452	0.57	0.134	0.033	1.225	0.926	407	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5640.80984159005
Simulation_408	1.326	0.013	0.275	0.06	1.696	0.982	408	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6057.96276187423
Simulation_409	2.332	0.31	0.15	0.133	2.951	0.53	409	0.05	12000	1000	1	500	111	1	0	1	272	272	0	0	-1	-1	-1	6872.62865614524
Simulation_410	2.835	0.162	0.087	0.024	2.324	0.756	410	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6152.09190598392
Simulation_411	1.829	0.459	0.213	0.097	1.069	0.303	411	0.05	12000	1000	1	500	111	1	0	1	759	759	0	1	1	1714	62	6044.48856772335
Simulation_412	1.578	0.236	0.119	0.042	2.01	0.19	412	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7441.47188735989
Simulation_413	2.583	0.533	0.244	0.115	0.755	0.643	413	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	6435.67926037934
Simulation_414	2.081	0.088	0.181	0.006	1.382	0.417	414	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6316.31267863619
Simulation_415	1.075	0.384	0.056	0.078	2.637	0.869	415	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5301.33648442836
Simulation_416	1.106	0.264	0.287	0.031	0.716	0.289	416	0.05	12000	1000	1	500	111	1	0	1	31	51	20	0	-1	-1	-1	8445.66749840336
Simulation_417	2.112	0.561	0.162	0.103	1.971	0.742	417	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3785.28495538238
Simulation_418	2.615	0.115	0.099	0.067	2.598	0.516	418	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	4943.77508435479
Simulation_419	1.609	0.412	0.225	0.14	1.343	0.968	419	0.05	12000	1000	1	500	111	1	0	1	9	9	0	1	0.00058343057176196	1	3	7518.43177697761
Simulation_420	1.861	0.041	0.13	0.012	2.912	0.855	420	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7718.86333670905
Simulation_421	2.866	0.338	0.256	0.085	1.657	0.402	421	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	6428.73928022943
Simulation_422	2.363	0.19	0.193	0.049	1.029	0.629	422	0.05	12000	1000	1	500	111	1	0	1	17	17	0	1	0.389148191365228	667	13	4203.95719164802
Simulation_423	1.358	0.486	0.068	0.122	2.284	0.176	423	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5483.78593256906
Simulation_424	1.483	0.153	0.209	0.094	1.814	0.119	424	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4786.46681246907
Simulation_425	2.489	0.449	0.083	0.021	0.559	0.572	425	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	4325.13807645779
Simulation_426	2.992	0.301	0.146	0.131	1.186	0.346	426	0.05	12000	1000	1	500	111	1	0	1	54	54	0	0	-1	-1	-1	6429.04755280681
Simulation_427	1.986	0.598	0.272	0.058	2.441	0.798	427	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	7545.63055935911
Simulation_428	1.735	0.227	0.052	0.112	1.5	0.912	428	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	3690.24158862001
Simulation_429	2.741	0.523	0.177	0.04	2.755	0.459	429	0.05	12000	1000	1	500	111	1	0	1	98	98	0	0	-1	-1	-1	6586.73631582883
Simulation_430	2.238	0.078	0.24	0.149	2.127	0.685	430	0.05	12000	1000	1	500	111	1	0	1	80	80	0	1	0.766044340723454	1313	76	4559.14651152028
Simulation_431	1.232	0.375	0.115	0.076	0.873	0.233	431	0.05	12000	1000	1	500	111	0	56	1	2952	2973	21	0	-1	-1	-1	8514.72128451011
Simulation_432	1.169	0.06	0.091	0.044	1.422	0.487	432	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5686.93870729681
Simulation_433	2.175	0.357	0.217	0.117	2.676	0.94	433	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	-1	5896.36245386403
Simulation_434	2.678	0.208	0.279	0.008	2.049	0.261	434	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.899066511085181	1541	1	2222.71617445298
Simulation_435	1.672	0.505	0.154	0.081	0.794	0.714	435	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	-1	5118.57742520554
Simulation_436	1.923	0.282	0.185	0.062	2.363	0.6	436	0.05	12000	1000	1	500	111	1	0	1	690	690	0	0	-1	-1	-1	8400.01582320755
