Sim_index	S	omega_T	omega_P	sigma_e	disp_shape	disp_scale	seed	divergence_factor	max_species	max_coex_sp	start_species	init_ab	grid_cell_distance	finished	final_timestep	initial_nb_species	final_nb_species	sp_events	ex_events	exchanged	prop_col_area	div_col	dist_to_isthmus	start_biome
Simulation_165	2.87	0.095	0.164	0.117	2.093	0.715	165	0.05	12000	1000	1	500	111	1	0	1	3	3	0	1	0.966161026837806	3	7661.56924047161	4
Simulation_166	2.367	0.027	0.101	0.008	2.721	0.489	166	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.495915985997666	1	3140.5201608721	2
Simulation_167	1.361	0.072	0.227	0.08	1.466	0.942	167	0.05	12000	1000	1	500	111	1	0	1	1659	1659	0	1	0.00058343057176196	12	4750.70338788912	3
Simulation_168	1.487	0.033	0.054	0.126	1.309	0.998	168	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	6150.37312808226	4
Simulation_169	2.493	0.078	0.18	0.053	2.564	0.546	169	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3904.43543601787	3
Simulation_170	2.996	0.01	0.243	0.089	1.936	0.772	170	0.05	12000	1000	1	500	111	1	0	1	12	12	0	0	-1	-1	5818.89825030655	4
Simulation_171	1.99	0.055	0.117	0.017	0.681	0.319	171	0.05	12000	1000	1	500	111	1	0	1	90	90	0	1	0.931155192532089	7	2467.11446287283	2
Simulation_172	1.739	0.021	0.211	0.144	2.25	0.206	172	0.05	12000	1000	1	500	111	1	0	1	51	51	0	0	-1	-1	3402.05044170747	3
Simulation_173	2.745	0.067	0.086	0.071	0.995	0.659	173	0.05	12000	1000	1	500	111	1	0	1	29	29	0	0	-1	-1	4052.57125109198	2
Simulation_174	2.242	0.044	0.149	0.108	1.623	0.432	174	0.05	12000	1000	1	500	111	1	0	1	83	83	0	1	0.00058343057176196	1	3936.97747191585	2
Simulation_175	1.236	0.089	0.274	0.035	2.877	0.885	175	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.939906651108518	1	2625.37636668082	2
Simulation_176	1.173	0.047	0.188	0.012	1.858	0.63	176	0.05	12000	1000	1	500	111	1	0	1	76	76	0	1	0.949824970828471	65	5722.20555043624	4
Simulation_177	2.179	0.092	0.062	0.085	0.603	0.178	177	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.00058343057176196	1	2553.68316361451	1
Simulation_178	2.682	0.024	0.125	0.048	1.23	0.857	178	0.05	12000	1000	1	500	111	1	0	1	37	37	0	0	-1	-1	4485.95364548681	3
Simulation_179	1.676	0.069	0.25	0.121	2.485	0.404	179	0.05	12000	1000	1	500	111	1	0	1	11	11	0	1	0.966744457409568	5	2951.93691160181	3
Simulation_180	1.927	0.013	0.094	0.03	1.544	0.517	180	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	3698.90509228998	3
Simulation_181	2.933	0.058	0.219	0.103	2.799	0.97	181	0.05	12000	1000	1	500	111	1	0	1	17	17	0	1	0.874562427071178	5	5883.60577036933	4
Simulation_182	2.43	0.035	0.282	0.067	2.172	0.291	182	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5799.4695918082	3
Simulation_183	1.424	0.081	0.156	0.139	0.917	0.744	183	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5356.5074320551	4
Simulation_184	1.299	0.03	0.266	0.112	0.76	0.687	184	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5869.05437363622	4
Simulation_185	2.305	0.075	0.141	0.039	2.015	0.234	185	0.05	12000	1000	1	500	111	1	0	1	3	3	0	1	0.958576429404901	1	3224.03111010071	2
Simulation_186	2.807	0.052	0.078	0.149	2.642	0.913	186	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3267.99321259567	3
Simulation_187	1.802	0.098	0.203	0.076	1.387	0.461	187	0.05	12000	1000	1	500	111	1	0	1	449	449	0	1	0.995332555425904	151	4925.28861336145	2
Simulation_188	1.55	0.041	0.172	0.094	2.956	0.348	188	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	6743.48942146076	4
Simulation_189	2.556	0.086	0.298	0.021	1.701	0.8	189	0.05	12000	1000	1	500	111	1	0	1	4	4	0	1	0.941073512252042	4	3753.41737034906	2
Simulation_190	2.053	0.018	0.235	0.13	1.074	0.121	190	0.05	12000	1000	1	500	111	1	0	1	5	5	0	0	-1	-1	5366.02912300653	4
Simulation_191	1.047	0.064	0.109	0.058	2.328	0.574	191	0.05	12000	1000	1	500	111	1	0	1	576	576	0	1	0.991248541423571	231	1558.43954224841	1
Simulation_192	1.031	0.028	0.233	0.041	1.132	0.737	192	0.05	12000	1000	1	500	111	0	73	1	3622	3630	8	0	-1	-1	5620.99050437299	4
Simulation_193	2.037	0.073	0.107	0.113	2.387	0.284	193	0.05	12000	1000	1	500	111	1	0	1	15	15	0	1	0.960326721120187	5	3730.30261984419	3
Simulation_194	2.54	0.05	0.17	0.077	1.76	0.963	194	0.05	12000	1000	1	500	111	1	0	1	24	24	0	1	0.782963827304551	2	6772.00870778072	4
Simulation_195	1.534	0.096	0.296	0.15	0.505	0.51	195	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.88681446907818	1	4014.17295839317	2
Simulation_196	1.786	0.039	0.076	0.022	2.074	0.397	196	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3762.13311525327	3
Simulation_197	2.792	0.084	0.201	0.095	0.819	0.85	197	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.00058343057176196	1	4027.90217514412	2
Simulation_198	2.289	0.016	0.264	0.059	1.446	0.171	198	0.05	12000	1000	1	500	111	1	0	1	24	24	0	0	-1	-1	4738.2537017771	1
Simulation_199	1.283	0.062	0.139	0.132	2.701	0.623	199	0.05	12000	1000	1	500	111	1	0	1	519	519	0	1	0.990081680280047	144	2729.54670924684	3
Simulation_200	1.409	0.045	0.28	0.086	2.544	0.567	200	0.05	12000	1000	1	500	111	1	0	1	45	45	0	1	0.813302217036173	6	5419.93993469031	4
Simulation_201	2.415	0.09	0.154	0.013	1.289	0.114	201	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.932905484247375	1	5768.17784893633	4
Simulation_202	2.917	0.022	0.092	0.122	0.662	0.793	202	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5320.18830341458	4
Simulation_203	1.912	0.067	0.217	0.05	1.917	0.34	203	0.05	12000	1000	1	500	111	1	0	1	14	14	0	1	0.962660443407235	4	4750.70338788912	3
Simulation_204	1.66	0.011	0.123	0.104	0.975	0.454	204	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4465.9614933228	2
Simulation_205	2.666	0.056	0.249	0.031	2.23	0.906	205	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5618.18897241757	2
Simulation_206	2.163	0.033	0.186	0.141	2.858	0.227	206	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5509.42423868394	4
Simulation_207	1.157	0.079	0.06	0.068	1.603	0.68	207	0.05	12000	1000	1	500	111	1	0	1	2016	2017	1	1	0.870478413068845	5	1682.25849232411	3
Simulation_208	1.22	0.036	0.147	0.054	0.583	0.935	208	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3099.03240357897	3
Simulation_209	2.226	0.081	0.272	0.127	1.838	0.482	209	0.05	12000	1000	1	500	111	1	0	1	112	112	0	1	0.00058343057176196	8	3989.20989039147	2
Simulation_210	2.729	0.014	0.209	0.018	2.466	0.708	210	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5561.6494513336	2
Simulation_211	1.723	0.059	0.084	0.091	1.211	0.256	211	0.05	12000	1000	1	500	111	1	0	1	1929	1929	0	0	-1	-1	5192.31945140488	2
Simulation_212	1.974	0.025	0.241	0.072	2.779	0.142	212	0.05	12000	1000	1	500	111	1	0	1	28	28	0	0	-1	-1	1372.37062568689	1
Simulation_213	2.98	0.07	0.115	0.145	1.525	0.595	213	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	2522.20315519876	2
Simulation_214	2.477	0.047	0.052	0.036	0.897	0.369	214	0.05	12000	1000	1	500	111	1	0	1	55	55	0	0	-1	-1	2365.14208091186	3
Simulation_215	1.472	0.093	0.178	0.109	2.152	0.821	215	0.05	12000	1000	1	500	111	1	0	1	15	15	0	1	0.987164527421237	5	3718.58811060291	2
Simulation_216	1.346	0.019	0.1	0.136	1.995	0.878	216	0.05	12000	1000	1	500	111	1	0	1	493	493	0	0	-1	-1	4367.52925468283	3
Simulation_217	2.352	0.064	0.225	0.063	0.74	0.425	217	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2118.56297773511	3
Simulation_218	2.855	0.042	0.288	0.1	1.368	0.652	218	0.05	12000	1000	1	500	111	1	0	1	14	14	0	0	-1	-1	2045.98239145797	1
Simulation_219	1.849	0.087	0.162	0.027	2.623	0.199	219	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.924737456242707	1	1832.7504949178	3
Simulation_220	1.597	0.053	0.194	0.118	1.681	0.312	220	0.05	12000	1000	1	500	111	1	0	1	833	833	0	1	0.961493582263711	141	3904.43543601787	3
Simulation_221	2.603	0.098	0.068	0.045	2.936	0.765	221	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.941656942823804	1	5257.64672346673	4
Simulation_222	2.1	0.031	0.131	0.081	2.309	0.539	222	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	5352.86782570381	4
Simulation_223	1.094	0.076	0.256	0.009	1.054	0.991	223	0.05	12000	1000	1	500	111	1	0	1	6	6	0	1	0.965577596266044	6	5787.55895034385	4
Simulation_224	1.063	0.052	0.088	0.102	2.897	0.157	224	0.05	12000	1000	1	500	111	1	0	1	233	233	0	1	0.917152858809802	23	5548.98912307028	4
Simulation_225	2.069	0.097	0.213	0.029	1.642	0.609	225	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.942823803967328	2	6210.92552729514	4
Simulation_226	2.572	0.029	0.276	0.138	1.015	0.383	226	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5015.2531854344	3
Simulation_227	1.566	0.074	0.15	0.066	2.27	0.836	227	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4532.36379714272	4
Simulation_228	1.817	0.018	0.182	0.084	0.701	0.949	228	0.05	12000	1000	1	500	111	1	0	1	7	7	0	0	-1	-1	5256.01708378415	3
Simulation_229	2.823	0.063	0.056	0.011	1.956	0.496	229	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.779463243873979	1	2300.77926007525	1
Simulation_230	2.32	0.04	0.119	0.12	2.583	0.722	230	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	1876.58513560277	1
Simulation_231	1.314	0.086	0.245	0.047	1.328	0.27	231	0.05	12000	1000	1	500	111	1	0	1	1728	1728	0	1	0.988914819136523	122	5220.67889294167	4
Simulation_232	1.44	0.023	0.166	0.02	1.485	0.213	232	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	2819.29905120901	2
Simulation_233	2.446	0.069	0.292	0.093	2.74	0.666	233	0.05	12000	1000	1	500	111	1	0	1	6	6	0	1	0.919486581096849	1	5292.80100455148	4
Simulation_234	2.949	0.046	0.229	0.056	2.113	0.439	234	0.05	12000	1000	1	500	111	1	0	1	27	27	0	0	-1	-1	3062.8825878134	2
Simulation_235	1.943	0.091	0.103	0.129	0.858	0.892	235	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5301.26941047859	4
Simulation_236	1.692	0.035	0.26	0.038	1.799	0.779	236	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	4901.66442880494	3
Simulation_237	2.697	0.08	0.135	0.111	0.544	0.326	237	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5661.4148529565	4
Simulation_238	2.194	0.012	0.072	0.075	1.172	0.553	238	0.05	12000	1000	1	500	111	1	0	1	632	632	0	0	-1	-1	5038.20164883058	2
Simulation_239	1.189	0.057	0.198	0.147	2.426	0.1	239	0.05	12000	1000	1	500	111	1	0	1	554	554	0	1	0.988331388564761	121	3224.03111010071	3
Simulation_240	1.126	0.015	0.3	0.116	2.348	0.355	240	0.05	12000	1000	1	500	111	1	0	1	197	198	1	0	-1	-1	7167.8733422708	4
Simulation_241	2.132	0.06	0.174	0.043	1.093	0.807	241	0.05	12000	1000	1	500	111	1	0	1	157	157	0	0	-1	-1	5078.13753477634	4
Simulation_242	2.635	0.038	0.111	0.079	1.721	0.128	242	0.05	12000	1000	1	500	111	1	0	1	12	12	0	0	-1	-1	2718.11603648608	2
Simulation_243	1.629	0.083	0.237	0.006	2.975	0.581	243	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.920653442240373	1	4531.98567202616	4
Simulation_244	1.88	0.049	0.143	0.134	1.407	0.694	244	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4186.82687066726	2
Simulation_245	2.886	0.094	0.268	0.061	2.662	0.241	245	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.812135355892649	1	6496.55457097068	4
Simulation_246	2.383	0.026	0.205	0.097	2.034	0.92	246	0.05	12000	1000	1	500	111	1	0	1	12	12	0	0	-1	-1	5094.39454460665	4
Simulation_247	1.377	0.072	0.08	0.025	0.779	0.468	247	0.05	12000	1000	1	500	111	1	0	1	2334	2334	0	1	0.984830805134189	162	1299.67075356738	3
Simulation_248	1.251	0.043	0.221	0.07	0.936	0.524	248	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	3475.82205095201	2
Simulation_249	2.257	0.089	0.096	0.143	2.191	0.977	249	0.05	12000	1000	1	500	111	1	0	1	23	23	0	1	0.00058343057176196	3	3025.60387605326	2
Simulation_250	2.76	0.021	0.158	0.034	2.819	0.298	250	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5399.99568469275	4
Simulation_251	1.754	0.066	0.284	0.106	1.564	0.751	251	0.05	12000	1000	1	500	111	1	0	1	162	162	0	0	-1	-1	2431.02256788872	3
Simulation_252	1.503	0.032	0.064	0.052	2.505	0.638	252	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	4921.60635590046	4
Simulation_253	2.509	0.077	0.19	0.125	1.25	0.185	253	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2014.40978101725	1
Simulation_254	2.006	0.055	0.252	0.016	0.623	0.864	254	0.05	12000	1000	1	500	111	1	0	1	130	130	0	0	-1	-1	3140.5201608721	3
Simulation_255	1	0.1	0.127	0.088	1.877	0.411	255	0.05	12000	1000	1	500	111	0	68	1	2651	2651	0	1	0.999416569428238	191	3546.50386339736	3
Simulation_256	1.004	0.055	0.214	0.046	2.588	0.979	256	0.05	12000	1000	1	500	111	1	0	1	225	225	0	1	0.972578763127188	81	1635.240861546	1
Simulation_257	2.01	0.1	0.088	0.119	1.333	0.526	257	0.05	12000	1000	1	500	111	1	0	1	19	19	0	0	-1	-1	5308.0215511555	4
Simulation_258	2.513	0.032	0.151	0.01	0.706	0.752	258	0.05	12000	1000	1	500	111	1	0	1	7	7	0	0	-1	-1	5624.43939222204	3
Simulation_259	1.507	0.077	0.276	0.082	1.961	0.3	259	0.05	12000	1000	1	500	111	1	0	1	16	16	0	0	-1	-1	4146.43091511159	4
Simulation_260	1.758	0.021	0.057	0.064	1.02	0.187	260	0.05	12000	1000	1	500	111	1	0	1	2052	2052	0	0	-1	-1	4027.90217514412	2
Simulation_261	2.764	0.066	0.182	0.137	2.275	0.639	261	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	3072.14594970163	2
Simulation_262	2.261	0.043	0.245	0.028	2.902	0.413	262	0.05	12000	1000	1	500	111	1	0	1	5	5	0	1	0.683197199533256	2	4519.40307217328	2
Simulation_263	1.255	0.089	0.12	0.101	1.647	0.866	263	0.05	12000	1000	1	500	111	0	55	1	3343	3343	0	1	0.949241540256709	51	5115.36161740655	4
Simulation_264	1.381	0.026	0.292	0.146	1.176	0.809	264	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5062.23153364354	3
Simulation_265	2.387	0.072	0.167	0.073	2.431	0.356	265	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	1967.30635587282	1
Simulation_266	2.89	0.049	0.104	0.11	1.804	0.583	266	0.05	12000	1000	1	500	111	1	0	1	78	78	0	1	0.908984830805134	10	3547.2326519416	3
Simulation_267	1.884	0.094	0.229	0.037	0.549	0.13	267	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	6301.65120513653	4
Simulation_268	1.633	0.038	0.135	0.128	2.118	0.243	268	0.05	12000	1000	1	500	111	1	0	1	127	127	0	0	-1	-1	5146.60147710975	4
Simulation_269	2.639	0.083	0.261	0.055	0.863	0.696	269	0.05	12000	1000	1	500	111	1	0	1	126	126	0	1	0.00058343057176196	21	3135.56022446859	3
Simulation_270	2.136	0.015	0.198	0.091	1.49	0.47	270	0.05	12000	1000	1	500	111	1	0	1	31	31	0	0	-1	-1	2625.37636668082	2
Simulation_271	1.13	0.06	0.073	0.019	2.745	0.922	271	0.05	12000	1000	1	500	111	1	0	1	7	7	0	1	0.819136522753792	7	4314.38936784428	4
Simulation_272	1.193	0.012	0.175	0.023	2.039	0.668	272	0.05	12000	1000	1	500	111	1	0	1	10	10	0	0	-1	-1	5062.23153364354	3
Simulation_273	2.198	0.058	0.3	0.096	0.784	0.215	273	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4454.74171112534	2
Simulation_274	2.701	0.035	0.237	0.06	1.412	0.894	274	0.05	12000	1000	1	500	111	1	0	1	64	64	0	0	-1	-1	5827.86393208061	4
Simulation_275	1.695	0.08	0.112	0.132	2.667	0.441	275	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2214.01109378862	1
Simulation_276	1.947	0.046	0.269	0.005	1.725	0.328	276	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.659276546091015	1	4720.94704641301	2
Simulation_277	2.953	0.092	0.143	0.078	2.98	0.781	277	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.989498249708285	1	6578.80053075996	4
Simulation_278	2.45	0.024	0.08	0.041	2.353	0.102	278	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2964.25159539152	2
Simulation_279	1.444	0.069	0.206	0.114	1.098	0.554	279	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4275.9726240535	2
Simulation_280	1.318	0.041	0.096	0.087	0.627	0.611	280	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5592.88395342486	4
Simulation_281	2.324	0.086	0.222	0.014	1.882	0.158	281	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.908984830805134	1	4927.03659544313	3
Simulation_282	2.827	0.018	0.284	0.123	2.51	0.837	282	0.05	12000	1000	1	500	111	1	0	1	2	3	1	0	-1	-1	5151.08237216938	4
Simulation_283	1.821	0.063	0.159	0.05	1.255	0.385	283	0.05	12000	1000	1	500	111	1	0	1	354	354	0	0	-1	-1	5256.33477927336	2
Simulation_284	1.57	0.029	0.19	0.105	2.824	0.498	284	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	2386.57422680028	3
Simulation_285	2.576	0.075	0.065	0.032	1.569	0.95	285	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5697.53164988641	4
Simulation_286	2.073	0.052	0.127	0.141	0.941	0.272	286	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3937.76170486617	2
Simulation_287	1.067	0.097	0.253	0.069	2.196	0.724	287	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.0367561260210035	1	6176.28533428443	4
Simulation_288	1.098	0.031	0.108	0.13	1.451	0.427	288	0.05	12000	1000	1	500	111	1	0	1	990	991	1	0	-1	-1	5584.50350627628	2
Simulation_289	2.104	0.076	0.233	0.057	2.706	0.88	289	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.943990665110852	1	5957.32654953171	4
Simulation_290	2.607	0.053	0.296	0.094	2.078	0.201	290	0.05	12000	1000	1	500	111	1	0	1	12	12	0	1	0.874562427071178	3	4515.86349942213	3
Simulation_291	1.601	0.099	0.171	0.021	0.824	0.653	291	0.05	12000	1000	1	500	111	1	0	1	137	137	0	1	0.988331388564761	33	3167.63038668139	3
Simulation_292	1.853	0.042	0.202	0.148	1.765	0.767	292	0.05	12000	1000	1	500	111	1	0	1	21	21	0	0	-1	-1	1832.7504949178	1
Simulation_293	2.859	0.087	0.076	0.076	0.51	0.314	293	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4186.82687066726	4
Simulation_294	2.356	0.019	0.139	0.112	1.137	0.993	294	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	6012.3266751629	4
Simulation_295	1.35	0.065	0.265	0.039	2.392	0.54	295	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	7490.92794305121	5
Simulation_296	1.475	0.048	0.155	0.066	2.863	0.484	296	0.05	12000	1000	1	500	111	1	0	1	207	207	0	1	0.96732788798133	41	4866.3506647643	4
Simulation_297	2.481	0.093	0.28	0.139	1.608	0.936	297	0.05	12000	1000	1	500	111	1	0	1	102	102	0	1	0.931738623103851	64	3769.80734216704	2
Simulation_298	2.984	0.025	0.218	0.03	0.98	0.257	298	0.05	12000	1000	1	500	111	1	0	1	9	9	0	0	-1	-1	6353.66543237728	4
Simulation_299	1.978	0.07	0.092	0.103	2.235	0.71	299	0.05	12000	1000	1	500	111	1	0	1	21	21	0	1	0.967911318553092	8	6153.55734404844	4
Simulation_300	1.727	0.014	0.249	0.048	0.667	0.597	300	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2914.83474279039	2
Simulation_301	2.733	0.059	0.124	0.121	1.922	0.144	301	0.05	12000	1000	1	500	111	1	0	1	33	33	0	0	-1	-1	5393.307716133	3
Simulation_302	2.23	0.036	0.061	0.012	2.549	0.823	302	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.587514585764294	1	7123.97743596808	4
Simulation_303	1.224	0.082	0.186	0.085	1.294	0.371	303	0.05	12000	1000	1	500	111	0	146	1	3571	3571	0	0	-1	-1	7810.59948901069	5
Simulation_304	1.161	0.034	0.273	0.107	0.902	0.116	304	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4388.60230801034	3
Simulation_305	2.167	0.079	0.147	0.035	2.157	0.569	305	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	6425.98467031566	4
Simulation_306	2.67	0.011	0.084	0.144	2.784	0.342	306	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	6633.01597496579	4
Simulation_307	1.664	0.056	0.21	0.071	1.529	0.795	307	0.05	12000	1000	1	500	111	1	0	1	1882	1883	1	1	0.766044340723454	4	5978.10753846561	4
Simulation_308	1.916	0.022	0.116	0.089	2.471	0.908	308	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	3931.70038265769	2
Simulation_309	2.921	0.067	0.241	0.016	1.216	0.455	309	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	1967.30635587282	1
Simulation_310	2.418	0.045	0.178	0.126	0.588	0.682	310	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2830.39521660891	3
Simulation_311	1.413	0.09	0.053	0.053	1.843	0.229	311	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5313.16096319049	4
Simulation_312	1.287	0.017	0.225	0.007	2.314	0.286	312	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.333138856476079	1	2866.54190893857	2
Simulation_313	2.293	0.062	0.1	0.08	1.059	0.738	313	0.05	12000	1000	1	500	111	1	0	1	98	98	0	0	-1	-1	4720.94704641301	2
Simulation_314	2.796	0.039	0.163	0.044	1.686	0.512	314	0.05	12000	1000	1	500	111	1	0	1	58	58	0	1	0.849474912485414	12	3167.63038668139	3
Simulation_315	1.79	0.084	0.288	0.116	2.941	0.965	315	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5256.01708378415	3
Simulation_316	1.538	0.05	0.069	0.025	1.373	0.851	316	0.05	12000	1000	1	500	111	1	0	1	245	245	0	1	0.980163360560093	29	7568.47448821797	5
Simulation_317	2.544	0.096	0.194	0.098	2.627	0.399	317	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.00058343057176196	1	3861.10299776043	2
Simulation_318	2.041	0.028	0.257	0.062	2	0.625	318	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3025.60387605326	3
Simulation_319	1.035	0.073	0.131	0.135	0.745	0.172	319	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2966.90473485284	2
Simulation_320	1.051	0.019	0.259	0.081	2.725	0.236	320	0.05	12000	1000	1	500	111	1	0	1	27	27	0	0	-1	-1	6173.46660020883	4
Simulation_321	2.057	0.064	0.133	0.008	1.471	0.689	321	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.91073512252042	1	4168.5546184613	2
Simulation_322	2.56	0.041	0.071	0.118	0.843	0.462	322	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	6727.53260801999	4
Simulation_323	1.554	0.087	0.196	0.045	2.098	0.915	323	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4959.91767498739	2
Simulation_324	1.806	0.053	0.165	0.099	0.529	0.802	324	0.05	12000	1000	1	500	111	1	0	1	30	30	0	1	0.837806301050175	13	4397.73705549555	3
Simulation_325	2.811	0.098	0.29	0.027	1.784	0.349	325	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.924154025670945	1	4544.12625466126	2
Simulation_326	2.308	0.03	0.227	0.136	2.412	0.576	326	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	4495.04810734572	2
Simulation_327	1.303	0.075	0.102	0.063	1.157	0.123	327	0.05	12000	1000	1	500	111	0	63	1	4447	4447	0	1	0.00116686114352392	5	6025.80540099122	3
Simulation_328	1.428	0.036	0.18	0.036	1.627	0.18	328	0.05	12000	1000	1	500	111	1	0	1	14	14	0	0	-1	-1	4479.46718622752	2
Simulation_329	2.434	0.081	0.055	0.108	2.882	0.632	329	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2890.03769595014	3
Simulation_330	2.937	0.013	0.118	0.072	2.255	0.406	330	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	8355.5496949499	4
Simulation_331	1.931	0.058	0.243	0.145	1	0.859	331	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2819.29905120901	2
Simulation_332	1.68	0.024	0.086	0.018	1.941	0.972	332	0.05	12000	1000	1	500	111	1	0	1	65	65	0	1	0.641190198366394	5	5963.72302127975	4
Simulation_333	2.686	0.07	0.212	0.09	0.686	0.519	333	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	7931.51518682097	4
Simulation_334	2.183	0.047	0.275	0.054	1.314	0.745	334	0.05	12000	1000	1	500	111	1	0	1	249	250	1	1	0.853558926487748	7	5800.14272374985	4
Simulation_335	1.177	0.092	0.149	0.127	2.569	0.293	335	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4078.06465310618	2
