Sim_index	S	omega_T	omega_P	sigma_e	disp_shape	disp_scale	seed	divergence_factor	max_species	max_coex_sp	start_species	init_ab	grid_cell_distance	finished	final_timestep	initial_nb_species	final_nb_species	sp_events	ex_events	exchanged	prop_col_area	div_col	dist_to_isthmus	start_biome
Simulation_170	2.996	0.01	0.243	0.089	1.936	0.772	170	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5794.73037098102	4
Simulation_171	1.99	0.055	0.117	0.017	0.681	0.319	171	0.05	12000	1000	1	500	111	1	0	1	48	48	0	1	0.9463243873979	32	2569.08684483381	2
Simulation_172	1.739	0.021	0.211	0.144	2.25	0.206	172	0.05	12000	1000	1	500	111	1	0	1	12	13	1	0	-1	-1	3256.89567651236	3
Simulation_173	2.745	0.067	0.086	0.071	0.995	0.659	173	0.05	12000	1000	1	500	111	1	0	1	3	3	0	0	-1	-1	4092.50713703774	2
Simulation_174	2.242	0.044	0.149	0.108	1.623	0.432	174	0.05	12000	1000	1	500	111	1	0	1	1089	1096	7	1	0.613768961493582	20	4117.31287383535	2
Simulation_175	1.236	0.089	0.274	0.035	2.877	0.885	175	0.05	12000	1000	1	500	111	0	34	1	1466	1469	3	1	1	1205	2656.66292715628	3
Simulation_176	1.173	0.047	0.188	0.012	1.858	0.63	176	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5722.20555043624	4
Simulation_177	2.179	0.092	0.062	0.085	0.603	0.178	177	0.05	12000	1000	1	500	111	1	0	1	68	68	0	1	0.845974329054842	3	2395.96140571439	2
Simulation_178	2.682	0.024	0.125	0.048	1.23	0.857	178	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4623.93718874052	3
Simulation_179	1.676	0.069	0.25	0.121	2.485	0.404	179	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2951.93691160181	3
Simulation_180	1.927	0.013	0.094	0.03	1.544	0.517	180	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	3601.18521693012	2
Simulation_181	2.933	0.058	0.219	0.103	2.799	0.97	181	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5828.73024814921	4
Simulation_182	2.43	0.035	0.282	0.067	2.172	0.291	182	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5941.48913356705	4
Simulation_183	1.424	0.081	0.156	0.139	0.917	0.744	183	0.05	12000	1000	1	500	111	1	0	1	7	7	0	0	-1	-1	5313.16096319049	3
Simulation_184	1.299	0.03	0.266	0.112	0.76	0.687	184	0.05	12000	1000	1	500	111	1	0	1	1	2	1	0	-1	-1	5924.50594874793	4
Simulation_185	2.305	0.075	0.141	0.039	2.015	0.234	185	0.05	12000	1000	1	500	111	1	0	1	3	3	0	1	0.692532088681447	2	3325.21412482363	2
Simulation_186	2.807	0.052	0.078	0.149	2.642	0.913	186	0.05	12000	1000	1	500	111	1	0	1	6	6	0	1	0.617269544924154	1	3067.26756076712	3
Simulation_187	1.802	0.098	0.203	0.076	1.387	0.461	187	0.05	12000	1000	1	500	111	1	0	1	319	321	2	1	0.758459743290548	5	4766.6239172548	2
Simulation_188	1.55	0.041	0.172	0.094	2.956	0.348	188	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6645.3911838384	4
Simulation_189	2.556	0.086	0.298	0.021	1.701	0.8	189	0.05	12000	1000	1	500	111	1	0	1	8	8	0	0	-1	-1	3804.33374488539	2
Simulation_190	2.053	0.018	0.235	0.13	1.074	0.121	190	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5413.49327467193	4
Simulation_191	1.047	0.064	0.109	0.058	2.328	0.574	191	0.05	12000	1000	1	500	111	0	180	1	1690	1693	3	1	0.987164527421237	1555	1604.64387331788	1
Simulation_192	1.031	0.028	0.233	0.041	1.132	0.737	192	0.05	12000	1000	1	500	111	1	0	1	3	4	1	0	-1	-1	5741.42042816465	3
Simulation_193	2.037	0.073	0.107	0.113	2.387	0.284	193	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3762.13311525327	3
Simulation_194	2.54	0.05	0.17	0.077	1.76	0.963	194	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6745.09467722558	4
Simulation_195	1.534	0.096	0.296	0.15	0.505	0.51	195	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.072928821470245	1	4426.60651197216	4
Simulation_196	1.786	0.039	0.076	0.022	2.074	0.397	196	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	3648.66585188855	2
Simulation_197	2.792	0.084	0.201	0.095	0.819	0.85	197	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3948.76999996227	2
Simulation_198	2.289	0.016	0.264	0.059	1.446	0.171	198	0.05	12000	1000	1	500	111	1	0	1	48	48	0	0	-1	-1	4664.79241743922	1
Simulation_199	1.283	0.062	0.139	0.132	2.701	0.623	199	0.05	12000	1000	1	500	111	0	8	1	2514	2549	35	1	0.787047841306884	568	2467.11446287283	2
Simulation_200	1.409	0.045	0.28	0.086	2.544	0.567	200	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5432.60640709706	3
Simulation_201	2.415	0.09	0.154	0.013	1.289	0.114	201	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5749.5973723469	4
Simulation_202	2.917	0.022	0.092	0.122	0.662	0.793	202	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5256.33477927336	2
Simulation_203	1.912	0.067	0.217	0.05	1.917	0.34	203	0.05	12000	1000	1	500	111	1	0	1	4	4	0	0	-1	-1	4495.04810734572	2
Simulation_204	1.66	0.011	0.123	0.104	0.975	0.454	204	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4660.22648903829	2
Simulation_205	2.666	0.056	0.249	0.031	2.23	0.906	205	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5784.13678737143	4
Simulation_206	2.163	0.033	0.186	0.141	2.858	0.227	206	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5472.61717745239	4
Simulation_207	1.157	0.079	0.06	0.068	1.603	0.68	207	0.05	12000	1000	1	500	111	0	77	1	1245	1245	0	1	1	1243	1682.25849232411	2
Simulation_208	1.22	0.036	0.147	0.054	0.583	0.935	208	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3320.12169378307	3
Simulation_209	2.226	0.081	0.272	0.127	1.838	0.482	209	0.05	12000	1000	1	500	111	1	0	1	93	96	3	1	0.0058343057176196	1	4052.57125109198	2
Simulation_210	2.729	0.014	0.209	0.018	2.466	0.708	210	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5637.75734313355	4
Simulation_211	1.723	0.059	0.084	0.091	1.211	0.256	211	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5418.41292048528	4
Simulation_212	1.974	0.025	0.241	0.072	2.779	0.142	212	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.00116686114352392	1	1483.12134366345	1
Simulation_213	2.98	0.07	0.115	0.145	1.525	0.595	213	0.05	12000	1000	1	500	111	1	0	1	40	42	2	1	0.256709451575263	3	2701.02512999587	1
Simulation_214	2.477	0.047	0.052	0.036	0.897	0.369	214	0.05	12000	1000	1	500	111	1	0	1	145	146	1	0	-1	-1	2316.74178092533	2
Simulation_215	1.472	0.093	0.178	0.109	2.152	0.821	215	0.05	12000	1000	1	500	111	1	0	1	244	246	2	1	0.980163360560093	149	3804.33374488539	2
Simulation_216	1.346	0.019	0.1	0.136	1.995	0.878	216	0.05	12000	1000	1	500	111	1	0	1	63	70	7	0	-1	-1	4463.33788310155	3
Simulation_217	2.352	0.064	0.225	0.063	0.74	0.425	217	0.05	12000	1000	1	500	111	1	0	1	2	3	1	0	-1	-1	1910.25658429938	1
Simulation_218	2.855	0.042	0.288	0.1	1.368	0.652	218	0.05	12000	1000	1	500	111	1	0	1	34	34	0	0	-1	-1	2173.57120335942	3
Simulation_219	1.849	0.087	0.162	0.027	2.623	0.199	219	0.05	12000	1000	1	500	111	0	81	1	1221	1221	0	1	0.900233372228705	1221	2072.12332360469	3
Simulation_220	1.597	0.053	0.194	0.118	1.681	0.312	220	0.05	12000	1000	1	500	111	1	0	1	12	12	0	0	-1	-1	3575.08075462478	2
Simulation_221	2.603	0.098	0.068	0.045	2.936	0.765	221	0.05	12000	1000	1	500	111	1	0	1	67	68	1	0	-1	-1	5104.29834117351	4
Simulation_222	2.1	0.031	0.131	0.081	2.309	0.539	222	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5275.89920717669	3
Simulation_223	1.094	0.076	0.256	0.009	1.054	0.991	223	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5591.76794547674	4
Simulation_224	1.063	0.052	0.088	0.102	2.897	0.157	224	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5591.76794547674	4
Simulation_225	2.069	0.097	0.213	0.029	1.642	0.609	225	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6255.31102455239	4
Simulation_226	2.572	0.029	0.276	0.138	1.015	0.383	226	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4999.22665946651	2
Simulation_227	1.566	0.074	0.15	0.066	2.27	0.836	227	0.05	12000	1000	1	500	111	1	0	1	49	49	0	0	-1	-1	4377.8350543889	2
Simulation_228	1.817	0.018	0.182	0.084	0.701	0.949	228	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5124.00766474821	3
Simulation_229	2.823	0.063	0.056	0.011	1.956	0.496	229	0.05	12000	1000	1	500	111	1	0	1	89	89	0	1	0.726371061843641	51	2448.23435358155	1
Simulation_230	2.32	0.04	0.119	0.12	2.583	0.722	230	0.05	12000	1000	1	500	111	1	0	1	314	316	2	1	0.64585764294049	106	2026.43911344971	1
Simulation_231	1.314	0.086	0.245	0.047	1.328	0.27	231	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5032.91015084504	4
Simulation_232	1.44	0.023	0.166	0.02	1.485	0.213	232	0.05	12000	1000	1	500	111	1	0	1	225	232	7	0	-1	-1	4463.33788310155	3
Simulation_233	2.446	0.069	0.292	0.093	2.74	0.666	233	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5292.80100455148	4
Simulation_234	2.949	0.046	0.229	0.056	2.113	0.439	234	0.05	12000	1000	1	500	111	1	0	1	172	172	0	0	-1	-1	2866.54190893857	2
Simulation_235	1.943	0.091	0.103	0.129	0.858	0.892	235	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5301.26941047859	4
Simulation_236	1.692	0.035	0.26	0.038	1.799	0.779	236	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5026.02530493926	4
Simulation_237	2.697	0.08	0.135	0.111	0.544	0.326	237	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5624.88703206687	4
Simulation_238	2.194	0.012	0.072	0.075	1.172	0.553	238	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5253.79958759889	2
Simulation_239	1.189	0.057	0.198	0.147	2.426	0.1	239	0.05	12000	1000	1	500	111	1	0	1	6	6	0	0	-1	-1	2914.83474279039	2
Simulation_240	1.126	0.015	0.3	0.116	2.348	0.355	240	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7297.01490370235	4
Simulation_241	2.132	0.06	0.174	0.043	1.093	0.807	241	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5116.18989388541	4
Simulation_242	2.635	0.038	0.111	0.079	1.721	0.128	242	0.05	12000	1000	1	500	111	1	0	1	46	46	0	1	0.340723453908985	6	2773.03160875576	2
Simulation_243	1.629	0.083	0.237	0.006	2.975	0.581	243	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4808.3865548768	4
Simulation_244	1.88	0.049	0.143	0.134	1.407	0.694	244	0.05	12000	1000	1	500	111	1	0	1	59	60	1	1	0.619603267211202	3	4018.69720531727	3
Simulation_245	2.886	0.094	0.268	0.061	2.662	0.241	245	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	6419.94310373655	4
Simulation_246	2.383	0.026	0.205	0.097	2.034	0.92	246	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6692.56654156083	4
Simulation_247	1.377	0.072	0.08	0.025	0.779	0.468	247	0.05	12000	1000	1	500	111	1	0	1	152	152	0	1	0.987164527421237	152	1452.39101113029	1
Simulation_248	1.251	0.043	0.221	0.07	0.936	0.524	248	0.05	12000	1000	1	500	111	1	0	1	129	133	4	0	-1	-1	3541.15357138862	3
Simulation_249	2.257	0.089	0.096	0.143	2.191	0.977	249	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	2695.53407604859	2
Simulation_250	2.76	0.021	0.158	0.034	2.819	0.298	250	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5253.79958759889	4
Simulation_251	1.754	0.066	0.284	0.106	1.564	0.751	251	0.05	12000	1000	1	500	111	1	0	1	106	106	0	1	0.977246207701284	34	2535.17576460658	3
Simulation_252	1.503	0.032	0.064	0.052	2.505	0.638	252	0.05	12000	1000	1	500	111	0	97	1	2494	2515	21	1	0.240373395565928	25	4912.06253787755	4
Simulation_253	2.509	0.077	0.19	0.125	1.25	0.185	253	0.05	12000	1000	1	500	111	1	0	1	19	19	0	0	-1	-1	2062.37610218194	1
Simulation_254	2.006	0.055	0.252	0.016	0.623	0.864	254	0.05	12000	1000	1	500	111	1	0	1	3	3	0	1	0.677946324387398	1	2767.28052608645	2
Simulation_255	1	0.1	0.127	0.088	1.877	0.411	255	0.05	12000	1000	1	500	111	0	128	1	3297	3318	21	1	0.934072345390898	690	3556.03754992278	2
Simulation_256	1.004	0.055	0.214	0.046	2.588	0.979	256	0.05	12000	1000	1	500	111	0	155	1	1851	1852	1	1	1	1791	1635.240861546	1
Simulation_257	2.01	0.1	0.088	0.119	1.333	0.526	257	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5489.468067624	2
Simulation_258	2.513	0.032	0.151	0.01	0.706	0.752	258	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5749.5973723469	4
Simulation_259	1.507	0.077	0.276	0.082	1.961	0.3	259	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3840.98271305642	2
Simulation_260	1.758	0.021	0.057	0.064	1.02	0.187	260	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	3980.99331143716	2
Simulation_261	2.764	0.066	0.182	0.137	2.275	0.639	261	0.05	12000	1000	1	500	111	1	0	1	87	89	2	1	0.71120186697783	7	3035.85659088234	1
Simulation_262	2.261	0.043	0.245	0.028	2.902	0.413	262	0.05	12000	1000	1	500	111	1	0	1	58	58	0	1	0.581096849474912	10	4519.40307217328	2
Simulation_263	1.255	0.089	0.12	0.101	1.647	0.866	263	0.05	12000	1000	1	500	111	1	0	1	27	27	0	0	-1	-1	5059.04601447907	3
Simulation_264	1.381	0.026	0.292	0.146	1.176	0.809	264	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4891.43499578229	4
Simulation_265	2.387	0.072	0.167	0.073	2.431	0.356	265	0.05	12000	1000	1	500	111	1	0	1	56	56	0	1	0.823803967327888	56	2131.88792348267	1
Simulation_266	2.89	0.049	0.104	0.11	1.804	0.583	266	0.05	12000	1000	1	500	111	1	0	1	57	58	1	1	0.643523920653442	3	3698.90509228998	2
Simulation_267	1.884	0.094	0.229	0.037	0.549	0.13	267	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6206.65858933887	4
Simulation_268	1.633	0.038	0.135	0.128	2.118	0.243	268	0.05	12000	1000	1	500	111	1	0	1	1029	1031	2	1	0.614935822637106	178	5124.00766474821	2
Simulation_269	2.639	0.083	0.261	0.055	0.863	0.696	269	0.05	12000	1000	1	500	111	1	0	1	2	2	0	0	-1	-1	3078.94875463868	2
Simulation_270	2.136	0.015	0.198	0.091	1.49	0.47	270	0.05	12000	1000	1	500	111	1	0	1	137	144	7	0	-1	-1	2701.02512999587	1
Simulation_271	1.13	0.06	0.073	0.019	2.745	0.922	271	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4314.38936784428	4
Simulation_272	1.193	0.012	0.175	0.023	2.039	0.668	272	0.05	12000	1000	1	500	111	0	76	1	1763	1814	51	0	-1	-1	4972.84699010762	3
Simulation_273	2.198	0.058	0.3	0.096	0.784	0.215	273	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4452.92480202082	4
Simulation_274	2.701	0.035	0.237	0.06	1.412	0.894	274	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6053.2293416581	4
Simulation_275	1.695	0.08	0.112	0.132	2.667	0.441	275	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2165.83380140296	1
Simulation_276	1.947	0.046	0.269	0.005	1.725	0.328	276	0.05	12000	1000	1	500	111	1	0	1	123	123	0	1	0.634189031505251	24	4463.33788310155	3
Simulation_277	2.953	0.092	0.143	0.078	2.98	0.781	277	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6578.80053075996	4
Simulation_278	2.45	0.024	0.08	0.041	2.353	0.102	278	0.05	12000	1000	1	500	111	1	0	1	51	54	3	0	-1	-1	2883.87581901657	2
Simulation_279	1.444	0.069	0.206	0.114	1.098	0.554	279	0.05	12000	1000	1	500	111	1	0	1	349	351	2	1	0.988331388564761	98	4195.59684767855	2
Simulation_280	1.318	0.041	0.096	0.087	0.627	0.611	280	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5602.49852250312	4
Simulation_281	2.324	0.086	0.222	0.014	1.882	0.158	281	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4979.17858036631	4
Simulation_282	2.827	0.018	0.284	0.123	2.51	0.837	282	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5124.00766474821	3
Simulation_283	1.821	0.063	0.159	0.05	1.255	0.385	283	0.05	12000	1000	1	500	111	1	0	1	273	277	4	1	0.634772462077013	2	5364.52088459127	4
Simulation_284	1.57	0.029	0.19	0.105	2.824	0.498	284	0.05	12000	1000	1	500	111	1	0	1	310	310	0	1	0.00116686114352392	26	2165.83380140296	1
Simulation_285	2.576	0.075	0.065	0.032	1.569	0.95	285	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5588.98664126719	4
Simulation_286	2.073	0.052	0.127	0.141	0.941	0.272	286	0.05	12000	1000	1	500	111	1	0	1	944	957	13	1	0.687281213535589	140	4154.99637525818	4
Simulation_287	1.067	0.097	0.253	0.069	2.196	0.724	287	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6085.91895647047	4
Simulation_288	1.098	0.031	0.108	0.13	1.451	0.427	288	0.05	12000	1000	1	500	111	0	215	1	1677	1683	6	1	0.67269544924154	499	1664.48807336653	1
Simulation_289	2.104	0.076	0.233	0.057	2.706	0.88	289	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5809.96739208252	4
Simulation_290	2.607	0.053	0.296	0.094	2.078	0.201	290	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4424.81355990815	4
Simulation_291	1.601	0.099	0.171	0.021	0.824	0.653	291	0.05	12000	1000	1	500	111	1	0	1	1	2	1	0	-1	-1	3179.93298582299	2
Simulation_292	1.853	0.042	0.202	0.148	1.765	0.767	292	0.05	12000	1000	1	500	111	1	0	1	7	7	0	1	0.61026837806301	5	2045.98239145797	1
Simulation_293	2.859	0.087	0.076	0.076	0.51	0.314	293	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4434.3719868197	2
Simulation_294	2.356	0.019	0.139	0.112	1.137	0.993	294	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5582.14034039396	4
Simulation_295	1.35	0.065	0.265	0.039	2.392	0.54	295	0.05	12000	1000	1	500	111	0	55	1	2404	2478	74	0	-1	-1	7568.47448821797	5
Simulation_296	1.475	0.048	0.155	0.066	2.863	0.484	296	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4866.3506647643	4
Simulation_297	2.481	0.093	0.28	0.139	1.608	0.936	297	0.05	12000	1000	1	500	111	1	0	1	4	4	0	0	-1	-1	3507.91241748923	3
Simulation_298	2.984	0.025	0.218	0.03	0.98	0.257	298	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6302.89966083238	4
Simulation_299	1.978	0.07	0.092	0.103	2.235	0.71	299	0.05	12000	1000	1	500	111	1	0	1	154	157	3	1	0.0285880980163361	1	6039.76815720629	4
Simulation_300	1.727	0.014	0.249	0.048	0.667	0.597	300	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2844.46299406568	2
Simulation_301	2.733	0.059	0.124	0.121	1.922	0.144	301	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5592.88395342486	4
Simulation_302	2.23	0.036	0.061	0.012	2.549	0.823	302	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7173.7806867183	5
Simulation_303	1.224	0.082	0.186	0.085	1.294	0.371	303	0.05	12000	1000	1	500	111	0	2	1	3660	3732	72	1	0.0805134189031505	3	7810.59948901069	5
Simulation_304	1.161	0.034	0.273	0.107	0.902	0.116	304	0.05	12000	1000	1	500	111	0	111	1	1359	1372	13	1	0.0379229871645274	85	4356.39413807168	4
Simulation_305	2.167	0.079	0.147	0.035	2.157	0.569	305	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6331.73190400665	4
Simulation_306	2.67	0.011	0.084	0.144	2.784	0.342	306	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6522.55535815391	4
Simulation_307	1.664	0.056	0.21	0.071	1.529	0.795	307	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5896.51095338594	4
Simulation_308	1.916	0.022	0.116	0.089	2.471	0.908	308	0.05	12000	1000	1	500	111	1	0	1	871	894	23	0	-1	-1	3717.36586068496	2
Simulation_309	2.921	0.067	0.241	0.016	1.216	0.455	309	0.05	12000	1000	1	500	111	1	0	1	45	46	1	0	-1	-1	2062.37610218194	1
Simulation_310	2.418	0.045	0.178	0.126	0.588	0.682	310	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3035.85659088234	2
Simulation_311	1.413	0.09	0.053	0.053	1.843	0.229	311	0.05	12000	1000	1	500	111	1	0	1	2	2	0	1	0.721703617269545	1	5212.22425473948	3
Simulation_312	1.287	0.017	0.225	0.007	2.314	0.286	312	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7675.19900922321	5
Simulation_313	2.293	0.062	0.1	0.08	1.059	0.738	313	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4615.30881596394	3
Simulation_314	2.796	0.039	0.163	0.044	1.686	0.512	314	0.05	12000	1000	1	500	111	1	0	1	22	22	0	0	-1	-1	2993.49539517116	2
Simulation_315	1.79	0.084	0.288	0.116	2.941	0.965	315	0.05	12000	1000	1	500	111	1	0	1	9	10	1	0	-1	-1	5256.01708378415	3
Simulation_316	1.538	0.05	0.069	0.025	1.373	0.851	316	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	7653.93871589667	5
Simulation_317	2.544	0.096	0.194	0.098	2.627	0.399	317	0.05	12000	1000	1	500	111	1	0	1	1	1	0	1	0.742123687281214	1	3699.65135090095	2
Simulation_318	2.041	0.028	0.257	0.062	2	0.625	318	0.05	12000	1000	1	500	111	1	0	1	764	771	7	0	-1	-1	3209.58452967885	3
Simulation_319	1.035	0.073	0.131	0.135	0.745	0.172	319	0.05	12000	1000	1	500	111	0	86	1	2905	3015	110	1	0.943990665110852	306	3112.58584013083	2
Simulation_320	1.051	0.019	0.259	0.081	2.725	0.236	320	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6078.63930609859	4
Simulation_321	2.057	0.064	0.133	0.008	1.471	0.689	321	0.05	12000	1000	1	500	111	1	0	1	15	15	0	0	-1	-1	4321.1367223496	4
Simulation_322	2.56	0.041	0.071	0.118	0.843	0.462	322	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6688.66145912769	4
Simulation_323	1.554	0.087	0.196	0.045	2.098	0.915	323	0.05	12000	1000	1	500	111	1	0	1	99	99	0	1	0.982497082847141	76	5146.06777962678	3
Simulation_324	1.806	0.053	0.165	0.099	0.529	0.802	324	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	4436.5397288921	3
Simulation_325	2.811	0.098	0.29	0.027	1.784	0.349	325	0.05	12000	1000	1	500	111	1	0	1	114	114	0	1	0.869311551925321	99	4454.74171112534	2
Simulation_326	2.308	0.03	0.227	0.136	2.412	0.576	326	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	4397.4732269091	4
Simulation_327	1.303	0.075	0.102	0.063	1.157	0.123	327	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6084.31120074718	4
Simulation_328	1.428	0.036	0.18	0.036	1.627	0.18	328	0.05	12000	1000	1	500	111	0	114	1	1256	1256	0	1	0.651108518086348	134	4627.05860059961	3
Simulation_329	2.434	0.081	0.055	0.108	2.882	0.632	329	0.05	12000	1000	1	500	111	1	0	1	59	59	0	1	0.827887981330222	9	2535.17576460658	3
Simulation_330	2.937	0.013	0.118	0.072	2.255	0.406	330	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	3355.37910950514	3
Simulation_331	1.931	0.058	0.243	0.145	1	0.859	331	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	2964.25159539152	2
Simulation_332	1.68	0.024	0.086	0.018	1.941	0.972	332	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5813.47028133716	4
Simulation_333	2.686	0.07	0.212	0.09	0.686	0.519	333	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	8050.25520120314	5
Simulation_334	2.183	0.047	0.275	0.054	1.314	0.745	334	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6048.88898661415	4
Simulation_335	1.177	0.092	0.149	0.127	2.569	0.293	335	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	3937.76170486617	2
Simulation_336	1.24	0.044	0.063	0.14	2.176	0.547	336	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6546.76317932849	4
Simulation_337	2.246	0.089	0.188	0.068	0.922	1	337	0.05	12000	1000	1	500	111	1	0	1	1	1	0	0	-1	-1	5413.49327467193	4
Simulation_338	2.749	0.021	0.251	0.104	1.549	0.321	338	0.05	12000	1000	1	500	111	1	0	1	10	11	1	0	-1	-1	3248.74450395695	2
Simulation_339	1.743	0.067	0.125	0.031	2.804	0.774	339	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	5784.29877165774	4
Simulation_340	1.994	0.01	0.22	0.122	1.235	0.661	340	0.05	12000	1000	1	500	111	1	0	1	0	1	1	-1	-1	-1	6309.06493383139	4
